id,product_name,category,price_clp,rating,store_name,sku
2321,Fitbit Pro 18,smartwatch,221000,4.2,PC Factory,FITSM02321
2322,Panasonic EOS 20,camara,1797000,3.0,Paris,PANCA02322
2323,Sony HERO 10,camara,1498000,2.9,Falabella,SONCA02323
2324,Crystal UHD,tv,805000,3.8,MercadoLibre Chile,SAMTV02324
2325,Smart TV,tv,385000,3.0,ABCDigital,SHATV02325
2326,Panasonic HERO 27,camara,1005000,4.9,OutletCL,PANCA02326
2327,Polar Pro 31,smartwatch,288000,4.6,ABCDigital,POLSM02327
2328,Nikon HERO 19,camara,1028000,4.0,MercadoLibre Chile,NIKCA02328
2329,OLED G3,tv,1208000,4.0,MercadoLibre Chile,LGTV02329
2330,Sony EOS 30,camara,1301000,4.3,Hites,SONCA02330
2331,Amazon 11 7,tablet,156000,2.7,SóloParaTi,AMATA02331
2332,KitchenAid Pro 40,electrohogar,1054000,4.8,Falabella,KITEL02332
2333,Crusher Evo,audio,122000,3.1,ABCDigital,SKUAU02333
2334,NanoCell 75,tv,1236000,5.0,PC Factory,LGTV02334
2335,Realme 11 76,tablet,178000,4.9,MercadoLibre Chile,REATA02335
2336,Realme 11 42,tablet,750000,2.8,Paris.cl,REATA02336
2337,Ninja Pro 38,electrohogar,823000,3.6,OutletCL,NINEL02337
2338,Swift 3,laptop,1586000,3.9,MercadoLibre Chile,ACELA02338
2339,Black+Decker Plus 57,electrohogar,396000,3.2,Paris.cl,BLAEL02339
2340,Polaroid Alpha 1,camara,907000,3.4,Paris.cl,POLCA02340
2341,Inspiron 15,laptop,1641000,3.6,Falabella,DELLA02341
2342,CX Plus,audio,137000,2.7,Ripley,SENAU02342
2343,Envy x360,laptop,1820000,2.8,Hites,HPLA02343
2344,Poco M6,celular,410000,3.9,OutletCL,XIACE02344
2345,Microsoft 10 31,tablet,183000,4.4,PC Factory,MICTA02345
2346,Amazfit Watch 2,smartwatch,405000,3.2,Paris.cl,AMASM02346
2347,Microsoft Pad 99,tablet,311000,4.7,La Polar,MICTA02347
2348,EliteBook,laptop,1023000,4.1,ABCDigital,HPLA02348
2349,Philips Deluxe 78,electrohogar,408000,2.8,TiendaElectro,PHIEL02349
2350,Amazon 11 37,tablet,712000,3.2,Paris.cl,AMATA02350
2351,Crystal UHD,tv,1591000,2.7,ABCDigital,SAMTV02351
2352,Huawei Pro 98,smartwatch,114000,3.8,MercadoLibre Chile,HUASM02352
2353,Garmin Watch 45,smartwatch,199000,3.0,MercadoLibre Chile,GARSM02353
2354,Philips Deluxe 59,electrohogar,885000,4.4,Hites,PHIEL02354
2355,Samsung Plus 80,electrohogar,500000,3.9,Ripley,SAMEL02355
2356,Black+Decker Pro 82,electrohogar,526000,4.4,Paris.cl,BLAEL02356
2357,Smart TV,tv,790000,3.1,PC Factory,PANTV02357
2358,GoPro Lumix 70,camara,965000,4.5,OutletCL,GOPCA02358
2359,Amazon Pad 18,tablet,464000,5.0,Hites,AMATA02359
2360,Olympus Alpha 6,camara,1966000,4.8,PC Factory,OLYCA02360
2361,A6H,tv,360000,3.0,Hites,HISTV02361
2362,KitchenAid 2024 34,electrohogar,351000,3.4,MercadoLibre Chile,KITEL02362
2363,Samsung Deluxe 36,electrohogar,875000,4.6,Paris,SAMEL02363
2364,LG Plus 84,electrohogar,748000,3.5,Ripley,LGEL02364
2365,ATH-M50x,audio,327000,4.2,SóloParaTi,AUDAU02365
2366,Vivo V29,celular,825000,4.0,Paris.cl,VIVCE02366
2367,Mabe Deluxe 59,electrohogar,92000,4.0,Ripley,MABEL02367
2368,Z870,tv,1164000,3.0,Paris.cl,TOSTV02368
2369,Xiaomi Lite 19,tablet,576000,3.4,SóloParaTi,XIATA02369
2370,Samsung Plus 65,electrohogar,785000,4.8,OutletCL,SAMEL02370
2371,Apple 11 62,tablet,616000,4.8,Hites,APPTA02371
2372,Apple 2024 98,smartwatch,57000,3.4,OutletCL,APPSM02372
2373,Z870,tv,1988000,2.7,PC Factory,TOSTV02373
2374,Tecno Camon 20,celular,233000,3.9,Paris.cl,TECCE02374
2375,CX Plus,audio,196000,4.8,MercadoLibre Chile,SENAU02375
2376,Realme Lite 70,tablet,84000,3.0,Ripley,REATA02376
2377,Panasonic HERO 63,camara,996000,4.9,PC Factory,PANCA02377
2378,Whirlpool Deluxe 49,electrohogar,1156000,2.6,La Polar,WHIEL02378
2379,Studio Buds,audio,136000,3.1,Ripley,BEAAU02379
2380,Mabe 2024 57,electrohogar,904000,4.5,La Polar,MABEL02380
2381,Fossil Watch 57,smartwatch,99000,4.4,PC Factory,FOSSM02381
2382,Reno 11,celular,149000,4.5,SóloParaTi,OPPCE02382
2383,TCL Pad 78,tablet,217000,4.5,Ripley,TCLTA02383
2384,VivoBook 15,laptop,1454000,4.1,MercadoLibre Chile,ASULA02384
2385,Amazon Lite 17,tablet,312000,3.7,Falabella,AMATA02385
2386,Redmi Note 13,celular,235000,2.6,Hites,XIACE02386
2387,EliteBook,laptop,360000,3.3,ABCDigital,HPLA02387
2388,Crusher Evo,audio,286000,2.8,SóloParaTi,SKUAU02388
2389,Philips Smart 34,electrohogar,56000,4.3,SóloParaTi,PHIEL02389
2390,OLED 808,tv,333000,4.1,Paris.cl,PHITV02390
2391,Pixel 6a,celular,287000,4.4,PC Factory,GOOCE02391
2392,Smart TV,tv,530000,3.5,Hites,SHATV02392
2393,ExpertBook,laptop,1739000,3.3,PC Factory,ASULA02393
2394,Crusher Evo,audio,153000,3.0,La Polar,SKUAU02394
2395,Studio Buds,audio,368000,2.6,MercadoLibre Chile,BEAAU02395
2396,Summit E16,laptop,576000,2.6,ABCDigital,MSILA02396
2397,TCL Lite 53,tablet,472000,3.0,Paris,TCLTA02397
2398,Samsung 10 96,tablet,566000,4.4,Falabella,SAMTA02398
2399,LG 2024 30,electrohogar,51000,3.8,SóloParaTi,LGEL02399
2400,Sony HERO 15,camara,1463000,3.0,Falabella,SONCA02400
2401,Soundcore Life,audio,370000,4.4,ABCDigital,ANKAU02401
2402,Garmin Pro 50,smartwatch,322000,3.2,Paris.cl,GARSM02402
2403,Vivo V29,celular,269000,3.9,Paris.cl,VIVCE02403
2404,Sony HERO 79,camara,663000,4.3,Ripley,SONCA02404
2405,Crosshair 17,laptop,1047000,4.6,TiendaElectro,MSILA02405
2406,Bravia A80,tv,928000,2.8,PC Factory,SONTV02406
2407,TCL 11 92,tablet,243000,4.6,ABCDigital,TCLTA02407
2408,Apple Lite 97,smartwatch,87000,3.5,Falabella,APPSM02408
2409,Ninja Pro 72,electrohogar,509000,3.9,Falabella,NINEL02409
2410,Surface Laptop Studio,laptop,2191000,3.1,OutletCL,MICLA02410
2411,KitchenAid Plus 79,electrohogar,187000,2.9,MercadoLibre Chile,KITEL02411
2412,CX Plus,audio,344000,4.7,Hites,SENAU02412
2413,ThinkBook,laptop,414000,2.8,Paris,LENLA02413
2414,Charge 5,audio,179000,2.8,Falabella,JBLAU02414
2415,Oster Pro 44,electrohogar,882000,4.4,MercadoLibre Chile,OSTEL02415
2416,Kodak Lumix 56,camara,1276000,4.7,La Polar,KODCA02416
2417,Oster Pro 83,electrohogar,1153000,2.8,Hites,OSTEL02417
2418,A78,celular,1035000,3.5,SóloParaTi,OPPCE02418
2419,Polaroid EOS 51,camara,985000,3.2,Paris.cl,POLCA02419
2420,Amazon Lite 9,tablet,105000,2.7,Hites,AMATA02420
2421,Huawei Lite 60,smartwatch,370000,4.0,SóloParaTi,HUASM02421
2422,Galaxy M54,celular,426000,3.5,PC Factory,SAMCE02422
2423,Hamilton Beach Plus 13,electrohogar,306000,3.0,Falabella,HAMEL02423
2424,Microsoft Tab 88,tablet,128000,4.4,Hites,MICTA02424
2425,Reno 10,celular,1153000,3.6,Falabella,OPPCE02425
2426,OnePlus Nord 3,celular,387000,3.5,ABCDigital,ONECE02426
2427,Mabe Deluxe 44,electrohogar,685000,3.3,OutletCL,MABEL02427
2428,Amazfit Lite 82,smartwatch,125000,2.5,MercadoLibre Chile,AMASM02428
2429,MateBook D15,laptop,1127000,4.6,SóloParaTi,HUALA02429
2430,Insta360 Lumix 79,camara,1583000,3.9,La Polar,INSCA02430
2431,Samsung Plus 7,electrohogar,1170000,2.5,Paris.cl,SAMEL02431
2432,Vivo T2,celular,461000,3.0,TiendaElectro,VIVCE02432
2433,Whirlpool Deluxe 15,electrohogar,908000,4.7,SóloParaTi,WHIEL02433
2434,Flip 6,audio,367000,4.4,OutletCL,JBLAU02434
2435,Amazon 11 63,tablet,532000,3.9,La Polar,AMATA02435
2436,Z870,tv,1883000,4.9,PC Factory,TOSTV02436
2437,HD 450BT,audio,374000,3.2,Paris,SENAU02437
2438,Xiaomi Active 60,smartwatch,265000,3.5,Paris,XIASM02438
2439,Kodak Lumix 85,camara,1173000,4.1,TiendaElectro,KODCA02439
2440,U6H,tv,1160000,4.6,Paris,HISTV02440
2441,Huawei 11 28,tablet,629000,4.0,TiendaElectro,HUATA02441
2442,Fossil Pro 24,smartwatch,87000,4.0,Hites,FOSSM02442
2443,Ninja Deluxe 45,electrohogar,703000,5.0,PC Factory,NINEL02443
2444,Realme 11 73,tablet,225000,4.8,MercadoLibre Chile,REATA02444
2445,Aura Studio 3,audio,367000,3.3,MercadoLibre Chile,HARAU02445
2446,Tecno Pova 5,celular,356000,3.2,TiendaElectro,TECCE02446
2447,KitchenAid 2024 16,electrohogar,486000,3.7,TiendaElectro,KITEL02447
2448,Hesh Evo,audio,157000,3.6,Paris.cl,SKUAU02448
2449,Surface Laptop Studio,laptop,387000,2.8,SóloParaTi,MICLA02449
2450,Olympus EOS 66,camara,1326000,3.8,SóloParaTi,OLYCA02450
2451,Flip 6,audio,327000,4.6,PC Factory,JBLAU02451
2452,Tecno Pova 5,celular,499000,4.2,Falabella,TECCE02452
2453,Galaxy A54,celular,882000,4.0,Paris.cl,SAMCE02453
2454,Alienware m16,laptop,1158000,2.5,MercadoLibre Chile,DELLA02454
2455,ATH-CKS50,audio,185000,3.3,Falabella,AUDAU02455
2456,GoPro EOS 85,camara,974000,3.7,Falabella,GOPCA02456
2457,PUS8506,tv,1434000,3.0,Paris.cl,PHITV02457
2458,Fitbit Pro 31,smartwatch,168000,4.6,Falabella,FITSM02458
2459,Moto Edge 40,celular,509000,2.8,Hites,MOTCE02459
2460,Apple Pad 2,tablet,355000,3.2,OutletCL,APPTA02460
2461,Aura Studio 3,audio,295000,3.5,Hites,HARAU02461
2462,Pixel 8 Pro,celular,625000,4.6,ABCDigital,GOOCE02462
2463,SRS-XB13,audio,373000,3.9,Falabella,SONAU02463
2464,Kodak Lumix 51,camara,310000,4.5,Hites,KODCA02464
2465,Fit Pro,audio,119000,3.7,MercadoLibre Chile,BEAAU02465
2466,Amazfit 2024 86,smartwatch,409000,4.5,Hites,AMASM02466
2467,Studio Buds,audio,149000,4.6,PC Factory,BEAAU02467
2468,QuietComfort Earbuds,audio,285000,4.0,SóloParaTi,BOSAU02468
2469,Lenovo 11 70,tablet,469000,4.3,ABCDigital,LENTA02469
2470,Lenovo 11 10,tablet,489000,2.5,La Polar,LENTA02470
2471,Polaroid EOS 91,camara,126000,4.5,La Polar,POLCA02471
2472,Sony Lumix 25,camara,1415000,2.5,Hites,SONCA02472
2473,Xiaomi Lite 53,tablet,304000,2.9,ABCDigital,XIATA02473
2474,A98,celular,641000,3.2,OutletCL,OPPCE02474
2475,Indy Evo,audio,356000,3.7,OutletCL,SKUAU02475
2476,ATH-S220,audio,295000,2.8,MercadoLibre Chile,AUDAU02476
2477,Emberton II,audio,389000,4.4,OutletCL,MARAU02477
2478,Ninja Smart 31,electrohogar,877000,4.2,PC Factory,NINEL02478
2479,KitchenAid Plus 87,electrohogar,481000,4.5,Paris.cl,KITEL02479
2480,GoPro Alpha 36,camara,731000,5.0,Ripley,GOPCA02480
2481,Whirlpool Deluxe 43,electrohogar,887000,4.7,Falabella,WHIEL02481
2482,Apple Pro 90,smartwatch,255000,2.9,Hites,APPSM02482
2483,Alcatel Lite 21,tablet,345000,4.4,TiendaElectro,ALCTA02483
2484,Whirlpool Smart 71,electrohogar,491000,4.3,TiendaElectro,WHIEL02484
2485,Bravia X80,tv,1339000,4.7,Paris.cl,SONTV02485
2486,Xiaomi Pro 57,smartwatch,140000,4.0,Hites,XIASM02486
2487,Prestige 14,laptop,1812000,2.7,OutletCL,MSILA02487
2488,Realme C55,celular,493000,4.8,La Polar,REACE02488
2489,IdeaPad 3,laptop,1706000,3.7,OutletCL,LENLA02489
2490,Aquos,tv,198000,4.0,SóloParaTi,SHATV02490
2491,Galaxy Book3,laptop,1968000,4.6,OutletCL,SAMLA02491
2492,Garmin Pro 69,smartwatch,426000,3.3,MercadoLibre Chile,GARSM02492
2493,Gaming TV,tv,1231000,2.7,ABCDigital,AOCTV02493
2494,Xiaomi Watch 57,smartwatch,250000,2.5,Hites,XIASM02494
2495,Realme 10 45,tablet,333000,4.8,TiendaElectro,REATA02495
2496,Aura Studio 3,audio,116000,4.9,Hites,HARAU02496
2497,Hamilton Beach Pro 19,electrohogar,726000,4.3,Paris.cl,HAMEL02497
2498,GoPro HERO 24,camara,723000,4.2,Paris,GOPCA02498
2499,Mabe Deluxe 85,electrohogar,43000,3.9,Paris,MABEL02499
2500,Suunto Pro 47,smartwatch,408000,4.0,Hites,SUUSM02500
2501,WH-CH720N,audio,140000,4.0,Paris,SONAU02501
2502,Whirlpool Smart 63,electrohogar,505000,4.1,Falabella,WHIEL02502
2503,UK4,tv,1991000,4.4,MercadoLibre Chile,TOSTV02503
2504,Amazfit Lite 68,smartwatch,292000,3.8,Hites,AMASM02504
2505,Hamilton Beach Smart 75,electrohogar,635000,3.8,SóloParaTi,HAMEL02505
2506,Garmin Pro 75,smartwatch,120000,3.6,Paris,GARSM02506
2507,Tecno Pova 5,celular,445000,2.6,OutletCL,TECCE02507
2508,U6H,tv,458000,3.2,MercadoLibre Chile,HISTV02508
2509,Pixel 8,celular,364000,3.4,Falabella,GOOCE02509
2510,Samsung Lite 64,tablet,433000,4.9,Paris.cl,SAMTA02510
2511,Hamilton Beach Plus 71,electrohogar,878000,3.4,La Polar,HAMEL02511
2512,Amazon Tab 37,tablet,754000,4.6,Hites,AMATA02512
2513,Panasonic Alpha 40,camara,1137000,3.0,OutletCL,PANCA02513
2514,OLED G3,tv,226000,3.5,SóloParaTi,LGTV02514
2515,Suunto Lite 62,smartwatch,152000,4.8,ABCDigital,SUUSM02515
2516,Suunto Lite 25,smartwatch,247000,2.7,SóloParaTi,SUUSM02516
2517,Pixel 6a,celular,165000,3.0,Paris,GOOCE02517
2518,Legion 5,laptop,1127000,3.0,PC Factory,LENLA02518
2519,Whirlpool Smart 31,electrohogar,689000,2.9,Paris,WHIEL02519
2520,WH-CH720N,audio,277000,3.8,OutletCL,SONAU02520
2521,Fitbit Watch 24,smartwatch,280000,4.4,SóloParaTi,FITSM02521
2522,Soundcore Space,audio,34000,3.0,Hites,ANKAU02522
2523,Kodak EOS 26,camara,1745000,5.0,SóloParaTi,KODCA02523
2524,Xiaomi Pad 51,tablet,430000,3.2,SóloParaTi,XIATA02524
2525,Soundcore Motion,audio,141000,4.4,MercadoLibre Chile,ANKAU02525
2526,Nikon EOS 89,camara,837000,3.6,OutletCL,NIKCA02526
2527,Vivo T2,celular,1109000,3.0,Hites,VIVCE02527
2528,Xiaomi 11 93,tablet,209000,3.5,La Polar,XIATA02528
2529,Realme Lite 57,tablet,740000,4.1,Falabella,REATA02529
2530,Lenovo 11 32,tablet,656000,4.5,OutletCL,LENTA02530
2531,Kodak HERO 68,camara,482000,4.5,MercadoLibre Chile,KODCA02531
2532,Amazfit Pro 56,smartwatch,173000,5.0,OutletCL,AMASM02532
2533,Polaroid EOS 33,camara,1764000,4.3,OutletCL,POLCA02533
2534,Olympus EOS 63,camara,942000,4.7,MercadoLibre Chile,OLYCA02534
2535,Galaxy Book2 Pro,laptop,1191000,3.0,TiendaElectro,SAMLA02535
2536,Canon HERO 75,camara,1020000,4.3,TiendaElectro,CANCA02536
2537,LG Smart 3,electrohogar,1143000,3.3,OutletCL,LGEL02537
2538,Aspire 5,laptop,207000,4.6,Paris,ACELA02538
2539,Garmin Active 82,smartwatch,399000,5.0,Paris,GARSM02539
2540,Redmi 12,celular,1160000,2.8,PC Factory,XIACE02540
2541,C735,tv,1409000,4.3,MercadoLibre Chile,TCLTV02541
2542,Galaxy Book3,laptop,434000,3.3,Falabella,SAMLA02542
2543,Panasonic Coolpix 38,camara,320000,2.6,TiendaElectro,PANCA02543
2544,U7H,tv,221000,2.8,Paris,HISTV02544
2545,Amazon Lite 51,tablet,544000,4.8,MercadoLibre Chile,AMATA02545
2546,Redmi Note 12 Pro,celular,852000,2.9,Ripley,XIACE02546
2547,Nikon Alpha 3,camara,1193000,4.2,Ripley,NIKCA02547
2548,Philips Pro 88,electrohogar,1080000,3.7,Paris,PHIEL02548
2549,Galaxy Book2 Pro,laptop,1308000,2.6,ABCDigital,SAMLA02549
2550,Nikon Alpha 63,camara,975000,2.8,PC Factory,NIKCA02550
2551,Surface Pro 9,laptop,926000,4.2,OutletCL,MICLA02551
2552,Smart TV,tv,766000,3.0,Hites,AOCTV02552
2553,Smart TV,tv,1702000,3.2,Falabella,AOCTV02553
2554,Xiaomi 11 17,tablet,170000,2.5,TiendaElectro,XIATA02554
2555,SRS-XB13,audio,149000,3.9,MercadoLibre Chile,SONAU02555
2556,Bravia X80,tv,1436000,4.0,Ripley,SONTV02556
2557,Fossil Active 64,smartwatch,149000,3.1,Hites,FOSSM02557
2558,C735,tv,930000,3.3,Paris.cl,TCLTV02558
2559,GoPro Alpha 81,camara,723000,5.0,PC Factory,GOPCA02559
2560,Philips Plus 77,electrohogar,1164000,2.8,Hites,PHIEL02560
2561,KitchenAid Pro 88,electrohogar,722000,2.9,Ripley,KITEL02561
2562,Garmin Lite 91,smartwatch,51000,4.1,Hites,GARSM02562
2563,Oster Pro 52,electrohogar,794000,4.2,Ripley,OSTEL02563
2564,Bravia A80,tv,690000,4.4,PC Factory,SONTV02564
2565,GoPro Alpha 40,camara,654000,2.7,SóloParaTi,GOPCA02565
2566,Tune 760NC,audio,125000,2.9,OutletCL,JBLAU02566
2567,Suunto Active 53,smartwatch,410000,3.7,PC Factory,SUUSM02567
2568,Garmin Lite 31,smartwatch,433000,4.9,MercadoLibre Chile,GARSM02568
2569,Oster Smart 88,electrohogar,441000,3.1,SóloParaTi,OSTEL02569
2570,Bravia X90,tv,864000,5.0,Paris,SONTV02570
2571,Philips Smart 1,electrohogar,439000,3.1,OutletCL,PHIEL02571
2572,Apple Tab 21,tablet,683000,3.5,ABCDigital,APPTA02572
2573,Emberton II,audio,400000,4.0,Falabella,MARAU02573
2574,Huawei Lite 75,tablet,553000,4.0,Falabella,HUATA02574
2575,Garmin Lite 93,smartwatch,237000,3.9,ABCDigital,GARSM02575
2576,Oster Pro 57,electrohogar,603000,3.1,Paris.cl,OSTEL02576
2577,Aquos,tv,1486000,4.4,MercadoLibre Chile,SHATV02577
2578,4T-C,tv,623000,3.8,OutletCL,SHATV02578
2579,Canon Coolpix 76,camara,1365000,2.5,Paris,CANCA02579
2580,EliteBook,laptop,1233000,4.1,OutletCL,HPLA02580
2581,ThinkPad X1,laptop,1721000,4.4,Ripley,LENLA02581
2582,Ambient Light,tv,1718000,4.7,Paris.cl,PHITV02582
2583,Insta360 Alpha 55,camara,406000,5.0,Falabella,INSCA02583
2584,Realme 10,celular,1098000,4.8,PC Factory,REACE02584
2585,Sony Coolpix 59,camara,1155000,3.1,Paris,SONCA02585
2586,Suunto 2024 78,smartwatch,100000,4.6,TiendaElectro,SUUSM02586
2587,Pixel 8,celular,268000,4.5,ABCDigital,GOOCE02587
2588,Galaxy S24,celular,700000,3.1,ABCDigital,SAMCE02588
2589,Amazfit Active 46,smartwatch,440000,3.1,Paris,AMASM02589
2590,Amazfit Pro 57,smartwatch,238000,3.9,Paris.cl,AMASM02590
2591,Polar 2024 54,smartwatch,69000,4.2,PC Factory,POLSM02591
2592,Bravia A95,tv,512000,2.8,Paris.cl,SONTV02592
2593,Moto G54,celular,753000,4.9,Paris.cl,MOTCE02593
2594,TCL 11 57,tablet,318000,4.6,Paris,TCLTA02594
2595,Fit Pro,audio,363000,3.8,MercadoLibre Chile,BEAAU02595
2596,Smart TV,tv,818000,2.5,Falabella,AOCTV02596
2597,Amazon Lite 12,tablet,621000,3.0,PC Factory,AMATA02597
2598,Flip 6,audio,315000,3.6,TiendaElectro,JBLAU02598
2599,KitchenAid Smart 24,electrohogar,251000,2.7,OutletCL,KITEL02599
2600,Tecno Spark 10,celular,727000,5.0,SóloParaTi,TECCE02600
2601,Nikon Alpha 58,camara,185000,4.0,MercadoLibre Chile,NIKCA02601
2602,Crystal UHD,tv,1600000,4.0,Paris,SAMTV02602
2603,iPhone 13,celular,537000,3.6,OutletCL,APPCE02603
2604,OnePlus 11,celular,317000,4.0,ABCDigital,ONECE02604
2605,Hesh Evo,audio,284000,4.3,Paris,SKUAU02605
2606,ThinkPad X1,laptop,2044000,4.5,ABCDigital,LENLA02606
2607,Tecno Camon 20,celular,1098000,3.5,Paris.cl,TECCE02607
2608,Moto G54,celular,1142000,4.5,PC Factory,MOTCE02608
2609,Xiaomi Tab 20,tablet,405000,3.9,SóloParaTi,XIATA02609
2610,Suunto Watch 32,smartwatch,199000,2.8,PC Factory,SUUSM02610
2611,Huawei Active 76,smartwatch,85000,4.1,OutletCL,HUASM02611
2612,IdeaPad 3,laptop,2016000,4.7,Paris.cl,LENLA02612
2613,Amazon Lite 26,tablet,469000,4.9,SóloParaTi,AMATA02613
2614,Samsung Pro 82,electrohogar,803000,4.8,MercadoLibre Chile,SAMEL02614
2615,Canon Coolpix 50,camara,1700000,4.0,Ripley,CANCA02615
2616,Aura Studio 3,audio,39000,3.7,Paris,HARAU02616
2617,Legion 5,laptop,339000,3.8,Paris,LENLA02617
2618,Fujifilm EOS 49,camara,1614000,2.9,Hites,FUJCA02618
2619,Vivo Y27,celular,987000,2.9,PC Factory,VIVCE02619
2620,Amazon 11 20,tablet,674000,3.8,Hites,AMATA02620
2621,MacBook Air M1,laptop,987000,3.4,MercadoLibre Chile,APPLA02621
2622,Amazon 10 79,tablet,86000,4.2,Ripley,AMATA02622
2623,OLED LZ1000,tv,1707000,4.9,La Polar,PANTV02623
2624,Canon Coolpix 91,camara,1986000,4.9,La Polar,CANCA02624
2625,Lenovo 11 30,tablet,353000,3.9,TiendaElectro,LENTA02625
2626,Huawei Tab 54,tablet,267000,4.9,OutletCL,HUATA02626
2627,Fujifilm HERO 58,camara,1422000,3.3,Hites,FUJCA02627
2628,MateBook D15,laptop,1818000,4.8,PC Factory,HUALA02628
2629,Moto G84,celular,1017000,3.7,ABCDigital,MOTCE02629
2630,ThinkBook,laptop,836000,3.9,MercadoLibre Chile,LENLA02630
2631,Bravia X90,tv,197000,3.4,MercadoLibre Chile,SONTV02631
2632,Crosshair 17,laptop,811000,3.2,PC Factory,MSILA02632
2633,Polar Watch 53,smartwatch,328000,3.6,Falabella,POLSM02633
2634,Xiaomi 10 27,tablet,545000,4.5,OutletCL,XIATA02634
2635,iPhone 15 Pro,celular,1189000,3.0,PC Factory,APPCE02635
2636,Huawei 2024 77,smartwatch,88000,4.0,MercadoLibre Chile,HUASM02636
2637,Soundcore Motion,audio,164000,2.7,ABCDigital,ANKAU02637
2638,Xiaomi 11 31,tablet,244000,4.5,Paris.cl,XIATA02638
2639,Mabe 2024 27,electrohogar,631000,2.7,Paris.cl,MABEL02639
2640,Bravia A80,tv,337000,2.7,SóloParaTi,SONTV02640
2641,QuietComfort 45,audio,27000,4.0,Ripley,BOSAU02641
2642,Hamilton Beach Deluxe 22,electrohogar,639000,3.8,SóloParaTi,HAMEL02642
2643,QNED 80,tv,1616000,4.0,Paris.cl,LGTV02643
2644,Neo QLED 8K,tv,342000,4.2,Ripley,SAMTV02644
2645,HD 450BT,audio,379000,4.8,Falabella,SENAU02645
2646,GoPro Lumix 47,camara,1545000,2.8,PC Factory,GOPCA02646
2647,Mabe Plus 25,electrohogar,349000,3.2,MercadoLibre Chile,MABEL02647
2648,Alcatel Tab 75,tablet,646000,3.9,Hites,ALCTA02648
2649,Apple Lite 7,smartwatch,423000,2.8,PC Factory,APPSM02649
2650,Kodak HERO 34,camara,1737000,3.7,Falabella,KODCA02650
2651,Whirlpool Plus 99,electrohogar,304000,2.6,Falabella,WHIEL02651
2652,Aura Studio 3,audio,17000,3.3,ABCDigital,HARAU02652
2653,Poco X6,celular,422000,2.9,Hites,XIACE02653
2654,MateBook 14,laptop,816000,3.3,Hites,HUALA02654
2655,iPhone 13,celular,285000,4.2,ABCDigital,APPCE02655
2656,Xiaomi Lite 57,tablet,702000,3.3,Hites,XIATA02656
2657,PUS8506,tv,1290000,3.2,SóloParaTi,PHITV02657
2658,Olympus Alpha 92,camara,1168000,3.2,MercadoLibre Chile,OLYCA02658
2659,LG Pro 40,electrohogar,66000,3.2,ABCDigital,LGEL02659
2660,Sony Lumix 32,camara,1455000,2.9,OutletCL,SONCA02660
2661,Moto G14,celular,1133000,3.3,Ripley,MOTCE02661
2662,Galaxy F54,celular,682000,3.7,Hites,SAMCE02662
2663,TCL 10 31,tablet,328000,3.8,Falabella,TCLTA02663
2664,IdeaPad 3,laptop,1319000,4.6,La Polar,LENLA02664
2665,Black+Decker 2024 37,electrohogar,496000,3.8,PC Factory,BLAEL02665
2666,Moto G84,celular,456000,4.2,TiendaElectro,MOTCE02666
2667,Ninja Deluxe 47,electrohogar,593000,3.4,TiendaElectro,NINEL02667
2668,TCL Tab 26,tablet,270000,4.8,La Polar,TCLTA02668
2669,Predator Helios,laptop,2052000,4.2,Paris.cl,ACELA02669
2670,Hamilton Beach Plus 80,electrohogar,175000,3.8,Ripley,HAMEL02670
2671,Canon Lumix 29,camara,968000,3.7,Paris,CANCA02671
2672,Insta360 Coolpix 71,camara,481000,5.0,Ripley,INSCA02672
2673,Gaming TV,tv,450000,4.3,MercadoLibre Chile,AOCTV02673
2674,MacBook Pro 14,laptop,1434000,3.4,OutletCL,APPLA02674
2675,Fitbit Active 3,smartwatch,49000,2.7,MercadoLibre Chile,FITSM02675
2676,Galaxy S23,celular,509000,2.7,Hites,SAMCE02676
2677,Onyx Studio 7,audio,338000,4.0,Ripley,HARAU02677
2678,Kodak HERO 59,camara,1628000,4.3,MercadoLibre Chile,KODCA02678
2679,OnePlus CE 3 Lite,celular,749000,3.6,SóloParaTi,ONECE02679
2680,XPS 13,laptop,469000,2.6,SóloParaTi,DELLA02680
2681,Apple Lite 63,smartwatch,103000,3.7,ABCDigital,APPSM02681
2682,Inspiron 15,laptop,2131000,4.7,La Polar,DELLA02682
2683,Redmi 12,celular,543000,3.5,Hites,XIACE02683
2684,Kodak Alpha 36,camara,1194000,4.2,Ripley,KODCA02684
2685,Suunto Active 17,smartwatch,188000,3.7,Paris.cl,SUUSM02685
2686,Garmin Active 28,smartwatch,66000,3.6,PC Factory,GARSM02686
2687,Xiaomi Lite 12,tablet,146000,2.6,SóloParaTi,XIATA02687
2688,TCL Tab 50,tablet,456000,2.9,Paris.cl,TCLTA02688
2689,Samsung Lite 67,tablet,271000,2.7,Paris.cl,SAMTA02689
2690,Bravia A80,tv,1963000,4.3,Falabella,SONTV02690
2691,Surface Pro 9,laptop,516000,3.1,Paris.cl,MICLA02691
2692,Live Pro 2,audio,332000,4.7,MercadoLibre Chile,JBLAU02692
2693,Polaroid HERO 39,camara,1923000,3.3,TiendaElectro,POLCA02693
2694,Whirlpool Pro 64,electrohogar,1114000,3.4,PC Factory,WHIEL02694
2695,UK4,tv,1196000,3.2,Paris,TOSTV02695
2696,OnePlus 11,celular,989000,4.1,Paris.cl,ONECE02696
